,outlet,outlet_url,date,time,url_orig,headline,description,author,domain,topic,topic_tags,text
85,wallstreetjournal,https://www.wsj.com/,2018:05:08,19:11:00,https://www.wsj.com/articles/after-obamas-iran-deal-1525821110,After Obama’s Iran Deal,Trump can exit because Obama never built U.S. support for the pact.,The Editorial Board,Editorial,domestic politics,"Barack Obama, Political, General News, National, Public Security, Armed Forces, International Relations, Nuclear Weapons Programs, Politics, Risk News","President Trump on Tuesday withdrew the U.S. from the Iran nuclear deal, rightly calling it “defective at its core.” Yet he also offered Iran a chance to negotiate a better deal if it truly doesn’t want a nuclear weapon. Mr. Trump’s challenge now is to build a strategy and alliances to contain Iran until it accepts the crucial constraints that Barack Obama refused to impose. The Obama Administration spent years negotiating a lopsided pact that gave Tehran $100 billion of sanctions relief and a chance to revive its nuclear-weapons..."
86,wallstreetjournal,https://www.wsj.com/,2018:05:08,22:05:00,https://www.wsj.com/articles/at-t-paid-trump-lawyer-for-insights-on-administration-1525821278,"Trump Lawyer Received $500,000 From Firm Linked to Russian Oligarch","Michael Cohen’s company received $500,000 in 2017 from an investment fund linked to Viktor Vekselberg. Separately, AT&T made consulting payments to the company as it sought to navigate its purchase of Time Warner.","Rebecca Davis O’Brien, Drew FitzGerald, Michael Rothfeld, Rebecca Ballhaus",Business,domestic politics,"At&T, Essential Consultants Llc, Stormy Daniels, Trump Administration, Time Warner, Twx, Donald Trump, Michael Cohen, Corporate Crime, Legal Action","A company created by Michael Cohen, President Donald Trump’s personal lawyer, received $500,000 in 2017 from an investment fund linked to a Russian oligarch, according to a person familiar with the matter. Separately, AT&T Inc. said it made payments to Mr. Cohen’s company in 2017 for “insights” into the administration at a time when the telecommunications giant needed government approval for an $85 billion takeover of Time Warner Inc."
87,wallstreetjournal,https://www.wsj.com/,2018:05:08,19:49:00,https://www.wsj.com/articles/companies-reassess-iran-operations-as-sanctions-loom-1525820800,Companies Forced to Reassess Iran Operations as Sanctions Loom,"President Donald Trump said the U.S. would levy the “highest level” of sanctions against Iran, including the punishment of Western companies and banks if they continue to do business with the country.","Ian Talley in Washington, Benoit Faucon in Tehran, Sarah Kent in London",World,domestic politics,"Iran Deal, Iran Nuclear, Iran Sanctions, Oil Exports, Sanctions, Trump, U.s. Treasury, Boeing, Ba, Total",President Donald Trump on Tuesday said the U.S. would levy the “highest level” of sanctions against Iran—including the punishment of Western companies and banks if they continue to do business with the country—as Washington pulled out of the Iranian nuclear accord. Senior administration officials said economy-crippling sanctions that persuaded Iran to sign the 2015 nuclear accord were immediately back in place with the president’s decision to withdraw from the deal.
88,wallstreetjournal,https://www.wsj.com/,2018:05:08,19:25:00,https://www.wsj.com/articles/facebook-shuffles-management-team-1525819627,Facebook Shuffles Management Team,Facebook Inc. is overhauling its management structure in one of the most extensive corporate makeovers in its 14-year history.,Deepa Seetharaman,Tech,technology,"Adam Mosseri, Chris Cox, David Marcus, Executive Reshuffle, Instagram, Jan Koum, Javier Olivan, Jay Parikh, John Hegeman, Management Overhaul","Facebook Inc. is overhauling its management structure in one of the most extensive corporate makeovers in its 14-year history. In arguably the most significant move, the company put longtime executive Chris Cox in charge of Facebook, Instagram, WhatsApp and Messenger in an effort that will integrate its high-profile acquisitions more deeply into the larger company. Facebook’s product and engineering divisions will now be carved up into three main divisions, including one focused on emerging technologies, such as blockchain,..."
89,wallstreetjournal,https://www.wsj.com/,2018:05:08,17:37:00,https://www.wsj.com/articles/ford-expected-to-temporarily-lay-off-thousands-of-workers-at-michigan-plant-1525815455,Ford Expected to Temporarily Lay Off Thousands of Workers At Michigan Plant,"Ford is expected temporarily to lay off several thousand workers at a Michigan factory that assembles F-150 pickup trucks, as a result of a fire at a parts supplier that has led to the idling of another Ford factory and others.",Christina Rogers,Business,business,"F-150, Factories, Fire, Ford, How Many Ford Layoffs, Layoffs, Meridian Lightweight Technologies, Plants, Ford Motor, F","Ford Motor Co. expects to lay off several thousand workers temporarily at a Michigan factory that assembles its top-selling F-150 pickup truck after a fire last week damaged the premises of a parts supplier, people familiar with the matter said. The blaze, which occurred Wednesday at a Michigan plant operated by Meridian Lightweight Technologies, has already disrupted production of Ford’s pickup trucks at a factory in Missouri. Meridian is an automotive-interiors supplier owned by China’s Wanfeng Auto Holding Group, which..."
90,wallstreetjournal,https://www.wsj.com/,2018:05:08,16:25:00,https://www.wsj.com/articles/hungarys-orban-moves-into-fourth-term-facing-opposition-abroad-but-not-at-home-1525808991,Hungary’s Orbán Moves Into New Term Facing Opposition Abroad but Not at Home,"Some of Hungary’s biggest opposition leaders, antigovernment newspapers and NGOs have pulled back after voters back the prime minister and his pledges to crack down on civil society.",Drew Hinshaw,Europe,international,"Hungarian Politics, International Relations, The Right In Europe, Viktor Orbán, Political, General News, Society, Community, Education, Migration","In the days after Prime Minister Viktor Orbán’s party won an electoral landslide last month, one of the country’s oldest newspapers started running out of basic supplies. Employees were asked to curb phone calls at the 80-year-old Magyar Nemzet, a conservative outlet that has criticized Mr. Orbán’s conservative-nationalist government and exposed government malfeasance. The newspaper’s political patron had stopped bankrolling it and advertisers had long ceased placing ads."
91,wallstreetjournal,https://www.wsj.com/,2018:05:08,13:25:00,https://www.wsj.com/articles/i-am-the-law-1525800340,‘I Am the Law’,Schneiderman was abusive in his public and private conduct.,The Editorial Board,Editorial,domestic politics,"Political, General News, Crime, Legal Action, Sex Crimes, Commentaries, Opinions, Editorials","Eric Schneiderman’s fall from power as New York Attorney General was so swift on Monday evening that it’s tempting to bid good riddance and move on. But in resigning amid compelling and detailed accounts in the New Yorker that he abused four women, sometimes violently, Mr. Schneiderman said in a statement that, “While these allegations are unrelated to my professional conduct or the operations of the office, they will effectively prevent me from leading the office’s work at this time. I therefore resign my office.” Mr. Schneiderman..."
92,wallstreetjournal,https://www.wsj.com/,2018:05:08,17:18:00,https://www.wsj.com/articles/if-machines-take-over-who-will-be-in-charge-1525813516,"If Machines Take Over, Who Will Be in Charge?","We are hurtling toward a future where machines are taking over and, as speakers at the WSJ Future of Everything Festival noted, there aren’t many brakes in place.",NA,Ideas,technology,"#Wsjfuturefest, Ai, Ai Now Institute, Amanda Chantal Bacon , Amy Webb, Artificial Intelligence, Beauty, Bobbi Brown, Darktrace, Future Today Institute","We are hurtling toward a future where machines are taking over and, as speakers at The Wall Street Journal’s Future of Everything Festival Tuesday noted, there aren’t many brakes in place. Nine tech companies, including Alphabet and Tencent, are largely deciding the direction of artificial-intelligence research and implementation, said Amy Webb, founder of the Future Today Institute. “There’s..."
93,wallstreetjournal,https://www.wsj.com/,2018:05:08,20:02:00,https://www.wsj.com/articles/james-murdoch-wouldnt-move-to-disney-if-fox-deal-closes-1525824120,James Murdoch Wouldn’t Move to Disney if Fox Deal Closes,"The 21st Century Fox chief executive is planning to strike out on his own if his company’s pending deal with Walt Disney Co. closes, most likely by starting a venture-capital fund to invest in digital and international media businesses, according to people familiar with the matter.","Keach Hagey, Joe Flint",Media & Marketing,business,"21st Century Fox , Disney Ceo, Fox Disney, James Murdoch Disney, James Murdoch Fox, Murdoch Disney, Murdoch Iger, Murdochs Disney,21st Century Fox Cl A, Foxa","James Murdoch, the 21st Century Fox chief executive, is planning to strike out on his own if his company’s pending deal with Walt Disney Co. closes, most likely by starting a venture-capital fund to invest in digital and international media businesses, according to people familiar with the matter. After Disney last December announced an agreement to purchase the bulk of Fox for $52.4 billion, people close to the deal said Mr. Murdoch could wind up taking a senior position at Disney."
94,wallstreetjournal,https://www.wsj.com/,2018:05:08,16:21:00,https://www.wsj.com/articles/judge-approves-310-million-sale-of-weinstein-co-assets-to-lantern-capital-1525810045,Judge Approves $310 Million Sale of Weinstein Co. Assets to Lantern Capital,A judge says she will approve the sale of the bankrupt television and film studio co-founded by Harvey Weinstein to private-equity firm Lantern Capital Partners for $310 million.,Jonathan Randles,Pro Bankruptcy,business,"Bankruptcy, Broadway, Creditors, Crime, Entertainment, Film, Harvey Weinstein, Hollywood, Lantern Capital Partners, Lawsuits","A judge said Tuesday she will approve the sale of the bankrupt television and film studio co-founded by Harvey Weinstein to private-equity firm Lantern Capital Partners for $310 million. The sale of Weinstein Co. assets, subject to closing conditions, is expected to give the troubled studio a second life under new ownership. The transaction..."
95,wallstreetjournal,https://www.wsj.com/,2018:05:08,17:28:00,https://www.wsj.com/articles/match-groups-profit-shows-steep-rise-1525814896,Match Group’s Profit Shows Steep Rise,Match Group reported net profit at the internet data company rising nearly fivefold from a year ago as users signed up to pay for its Tinder app.,Georgia Wells,Earnings,business,"Match Group Earnings, Tinder Subscribers, Match Group, Mtch, Match.com, Snap, Snap, Financial Performance, Earnings, Corporate","Match Group Inc. on Tuesday reported its strongest quarterly results as a publicly traded company, with net profit at the internet data company rising nearly fivefold from a year ago as users signed up to pay for its Tinder app. The results come as Match faces a new challenge, with social-media giant Facebook Inc. announcing last month that it is starting a dating service on its platform. Match..."
96,wallstreetjournal,https://www.wsj.com/,2018:05:08,17:35:00,https://www.wsj.com/articles/new-android-version-will-tell-users-how-long-they-have-been-on-various-apps-1525813268,Google Wants You to Get Off Your Phone Every Once in a While,A new version of Google’s Android mobile operating system would tell users how much time they’ve spent on various apps.,Douglas MacMillan,Tech,technology,"Android, Mobile Apps, Smartphone Addiction, Smartphones, Alphabet Inc. Cl C, Googl, Goog, Microsoft, Msft, Apple","Google said Tuesday that the new version of its Android mobile operating system would tell users how much time they’ve spent on various apps, joining other tech giants addressing criticism that their products are too addictive. The time tracker is on a new Android dashboard screen that also will allow users to set time limits on apps and automatically turn the phone screen gray at the time they want to go to bed. The..."
97,wallstreetjournal,https://www.wsj.com/,2018:05:08,19:10:00,https://www.wsj.com/articles/opportunity-knocks-1525821046,Opportunity Knocks,Job openings nearly matched the number of job seekers in March.,The Editorial Board,Editorial,business,"Political, General News, General Labor Issues, Commentaries, Opinions, Editorials","It seems only yesterday the press was writing that in the near future many people would have to seek jobs as software coders. Not to knock coding, but how much more interesting a stronger economy looks today. The Labor Department said Tuesday that the U.S. economy has arrived at this remarkable juncture: There were 6.59 million unemployed Americans in March, and the number of jobs waiting to be filled that month was 6.55 million. That is, there are almost as many job openings as job seekers, a near match not seen for many..."
98,wallstreetjournal,https://www.wsj.com/,2018:05:08,23:12:00,https://www.wsj.com/articles/rockefeller-art-smashes-records-at-christies-1525835577,Rockefeller Art Smashes Records at Christie’s,The $646 million total sale of the family’s trophy paintings from the 19th and 20th centuries—including works by Picasso and Matisse—will go down as the biggest single-owner sale ever held at auction.,Kelly Crow,Arts,lifestyle,"Art , Art Auctions, Christie's, Henri Matisse, Pablo Picasso, Rockefeller Estate, David Rockefeller, Corporate, Industrial News, Art","A Pablo Picasso portrait of a pale, slim girl clutching a basket of red flowers sold for $115 million at Christie’s in New York on Tuesday, kicking off a week of major auctions of the estate of David Rockefeller, the former chairman and chief executive of Chase Manhattan Bank. Stakes were high for Picasso’s 1905 “Young Girl with a Flower Basket” heading into the sales, in part because Mr. Rockefeller—who died last year at age 101—considered it a gem of his vast art collection. The painting had previously belonged to the writer..."
99,wallstreetjournal,https://www.wsj.com/,2018:05:08,18:30:00,https://www.wsj.com/articles/senate-banking-committee-sets-confirmation-hearing-for-two-fed-nominations-1525818602,Senate Banking Committee Sets Confirmation Hearing for Two Fed Nominations,"The Senate Banking Committee will meet on May 15 to consider the nomination of Richard Clarida to become the Federal Reserve’s vice chairman, the panel said in a statement Tuesday.",Nick Timiraos,Economy,business,"Fed Nominees, Finreg, Michelle Bowman, Richard Clarida, Senate Banking Committee, Trump, Michelle Bowman, Richard Clarida, Economic News, Political","The Senate Banking Committee will meet on May 15 to consider the nomination of Richard Clarida to become the Federal Reserve’s vice chairman, the panel said in a statement Tuesday. Mr. Clarida is an economist at Columbia University and managing director at Pacific Investment Management Co. who has been tapped to serve as the Fed’s No. 2, alongside the central bank’s new chairman, Jerome Powell. The..."
100,wallstreetjournal,https://www.wsj.com/,2018:05:08,18:10:00,https://www.wsj.com/articles/start-cutting-spendingand-dont-stop-1525817454,Start Cutting Spending—and Don’t Stop,Mitch McConnell should drop his threat to block rescissions affecting the omnibus.,Mark Walker,Commentary,domestic politics,"Mitch Mcconnell, Political, General News, Politics, International Relations, Domestic Politics, Commentaries, Opinions","Washington is more broken even than the politicians are willing to admit. Case in point: When President Trump submitted his rescissions package Tuesday, its passage in the Senate was still in doubt. The rescissions package is the epilogue to March’s spending saga, when Mr. Trump threatened to veto the congressional omnibus and pledged never to sign such a bill again. Now after the omnibus increased annual discretionary spending by $137 billion, Mr. Trump has proposed to claw back $15.4 billion in waste."
101,wallstreetjournal,https://www.wsj.com/,2018:05:08,17:00:00,https://www.wsj.com/articles/strong-box-office-propels-disney-to-profit-growth-1525813208,Strong Box Office Propels Disney to Profit Growth,"A box-office bonanza, driven by the performance of Marvel Studios’ “Black Panther,” boosted Walt Disney Co. in the latest quarter and returned it to profit growth.",Maria Armental,Earnings,business,"Black Panter, Box Office, Earnings Season, Marvel Studios, Profit Growth, Walt Disney, Dis, Comcast Cl A, Cmcsa, Netflix","A box-office bonanza, driven by the performance of Marvel Studios’ “Black Panther,” boosted Walt Disney Co. in the latest quarter and returned the entertainment giant to profit growth. Disney’s slate of films—though the blockbuster “Avengers: Infinity War” premiered after the quarter ended—and another strong showing from parks and resorts helped it offset continued weakness at television sports network ESPN, which has struggled to attract and retain subscribers."
102,wallstreetjournal,https://www.wsj.com/,2018:05:08,18:50:00,https://www.wsj.com/articles/syria-accuses-israel-of-striking-iran-linked-army-base-1525819832,Syria Accuses Israel of Striking Iran-Linked Army Base,Damascus says it downed two attacking missiles as regional tension grows.,"Sune Engel Rasmussen, Dov Lieber",Middle East,international,"Missile Strikes On Syria, Suspected Israeli Missile Strike, Syria Attacks, Syria Conflict, Political, General News, National, Public Security, Armed Forces, International Relations","Suspected Israeli missiles targeted a Iran-linked army base south of Syria’s capital, Damascus, on Tuesday, shortly after President Donald Trump said the U.S. would withdraw from the international nuclear deal with Iran. Syrian state and pro-regime media said the country’s air defenses had downed two Israeli missiles. Photos on social media appeared to show fires in al-Kiswah, an industrial area home to an army base, after it was hit. Opposition activists in Damascus said there was ambulance traffic from Damascus to the site..."
103,wallstreetjournal,https://www.wsj.com/,2018:05:08,15:11:00,https://www.wsj.com/articles/the-bias-response-team-is-watching-1525806702,The Bias Response Team Is Watching,A lawsuit challenging the University of Michigan’s speech police may serve as a nationwide model.,Jillian Kay Melchior,Commentary,domestic politics,"Bias Response Team, College, Discrimination, Diversity, First Amendment, Free Speech, Higher Education, Liberal, Univeristy, Political","‘The most important indication of bias is your own feelings,” the University of Michigan advises students. It then urges them to report on their peers, anonymously if they prefer, “and to encourage others to report if they have been the target or witness of a bias incident.” The Bias Response Team is there, ready to investigate and mete out justice. More than 200 American campuses have established similar administrative offices to handle alleged acts of “bias” that violate no law. A federal lawsuit filed Tuesday against the..."
104,wallstreetjournal,https://www.wsj.com/,2018:05:08,13:42:00,https://www.wsj.com/articles/the-guardians-review-a-sumptuous-dramatic-harvest-1525801360,‘The Guardians’ Review: A Sumptuous Dramatic Harvest,Xavier Beauvois’s beautiful film looks at the women who toiled in the fields in France while their men were off fighting the Great War.,Joe Morgenstern,Arts in Review,lifestyle,"Arts In Review, Farming, France, Movies, The Guardians, World War I, Xavier Beauvois, Political, General News, Arts","Period films work hard to draw us into their vanished worlds—authentic costumes and props, locations free of cellphone towers or jet trails. In “The Guardians,” an uncommonly beautiful drama by Xavier Beauvois, work itself is a strong part of the fascination. The story unfolds at a measured pace in France, during World War I, on a family farm where women are the guardians of the land and its traditions, while men are being slaughtered in insane, incessant conflict. (A few soldiers come back briefly on leave.) What these women..."
105,wallstreetjournal,https://www.wsj.com/,2018:05:08,18:10:00,https://www.wsj.com/articles/trump-needs-to-learn-how-to-trust-1525817411,Trump Needs to Learn How to Trust,"America needs allies, and international relations aren’t a zero-sum game.",William A. Galston,Columnists,domestic politics,"Political, General News, International Relations, Politics, Domestic Politics, Government Bodies, Executive Branch, Commentaries, Opinions","President Trump, it seems, knows the price of everything and the value of nothing. Earlier this year he claimed that the U.S. gets “practically nothing” from the $1.2 billion it spends annually to keep 28,500 troops in South Korea. He forgets, or perhaps he never knew, that the U.S. waged an expensive and bloody struggle to restore the status quo ante after Kim Il Sung’s invasion of the south. American troops in South Korea have maintained peace and stability ever since—65 years and counting. Compared with the costs of war, it’s a bargain. Mr...."
106,wallstreetjournal,https://www.wsj.com/,2018:05:08,17:16:00,https://www.wsj.com/articles/trumps-ratings-rise-1525814212,Trump’s Ratings Rise,"Whether or not people approve of the new tax law, they like the results.",James Freeman,Best of the Web Today,domestic politics,"Donald Trump, Political, General News, Politics, International Relations, Domestic Politics, Commentaries, Opinions","Solid economic growth in the U.S. has helped lead to a stronger dollar this year. And the rising dollar has coincided with rising popularity for President Donald Trump. Perhaps it is more accurate to say that Mr. Trump is becoming less unpopular, but however one chooses to describe the economic and political trends, they are certain to encourage Mr. Trump’s congressional allies seeking re-election this fall. In mid-December, shortly before the enactment of the Trump tax cuts, the average of public opinion surveys tracked by..."
107,wallstreetjournal,https://www.wsj.com/,2018:05:08,18:11:00,https://www.wsj.com/articles/why-ben-carson-is-raising-rents-1525817513,Why Ben Carson Is Raising Rents,"HUD’s plan would increase the minimum to $150, but it also includes needed flexibility for cities.",Jason L. Riley,Opinion,domestic politics,"Ben Carson, Affordable Housing, Political, General News, Society, Community, Politics, International Relations, Domestic Politics, Social Issues","The rationale for Lyndon B. Johnson’s “War on Poverty” was that the government should take a more active role in helping people get on their feet. Today the federal government is more active than ever in this regard, but whether its efforts are truly helping is debatable. Ben Carson, a former neurosurgeon who now runs the Department of Housing and Urban Development, or HUD, understands that often the best way for the government to help the poor is by getting out of their way. In an interview Monday, Mr. Carson explained to..."
108,wallstreetjournal,https://www.wsj.com/,2018:05:08,18:09:00,https://www.wsj.com/articles/why-n-y-pols-arent-world-class-1525817358,Why N.Y. Pols Aren’t World Class,Too much conformity makes it easy for the Empire State’s fakers and role players.,"Holman W. Jenkins, Jr.",Columnists,business,"Corporate, Industrial News, Political, General News, Politics, International Relations, Domestic Politics, Commentaries, Opinions",Rear Adm. George Tarrant: “Where do we get such men? They leave this ship and they do their job. Then they must find this speck lost somewhere on the sea. When they find it they have to land on its pitching deck. Where do we get such men?” Man on loudspeaker: “Launch jets!” —From the final scene in the 1954 movie “The Bridges at Toko-Ri”...
109,wallstreetjournal,https://www.wsj.com/,2018:05:08,18:21:00,https://www.wsj.com/articles/rooted-cosmopolitans-review-of-persons-and-peoples-1525818083,‘Rooted Cosmopolitans’ Review: Of Persons and Peoples,"It is no surprise that 20th-century Jews, who until the creation of Israel had no state dedicated to their interests, were the fathers of human rights. Martin Peretz reviews “Rooted Cosmopolitans” by James Loeffler.",Martin Peretz,Books,US,"Book Review, Recommended Books, Books, Political, General News, Society, Community, Arts, Entertainment, Politics","For some 70 years, the words “human rights” have been talismanic—a shorthand for the elusive modern dream, that of universal recognition of the rights of persons and minorities, rights that precede and transcend politics. But like most talismans, its real meaning is obscured by constant use: “Human rights” has also become a collection of attitudes and sociological signifiers, a vague term to be dismissed by realists and swooned over by idealists. James Loeffler’s book “Rooted Cosmopolitans” is a bracing and nuanced attempt to correct this—to restore a grave, complex, powerful idea by tracing it to the people, most of..."
